0.0,0.0,[debug],logger,init,time
ROBOTS_CONFIG=[{"avg_speed": 0.15, "battery_charge": 0.59, "battery_discharge_rate": 0.0001, "id": 0, "local_plan": null, "location": "IC Room 6", "position": [-33.9, 18.93, 3.14], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.22, "battery_discharge_rate": 0.00014000000000000001, "id": 1, "local_plan": [["navigation", ["PC Room 3", [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 16.0], [-28.5, 16.0], [-28.5, 18.0, -1.57]]]], ["approach_person", ["nurse"]], ["authenticate_person", ["nurse"]], ["operate_drawer", ["open"]], ["send_message", ["nurse"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]], ["navigation", ["Laboratory", [[-28.5, 18.0, -1.57], [-28.5, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]]], ["approach_robot", ["lab_arm"]], ["operate_drawer", ["open"]], ["send_message", ["lab_arm"]], ["wait_message", ["r1"]], ["operate_drawer", ["close"]]], "location": "PC Room 4", "position": [-27.23, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "operate_drawer", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.73, "battery_discharge_rate": 0.00011, "id": 2, "local_plan": null, "location": "IC Room 3", "position": [-40.23, 25.37, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.72, "battery_discharge_rate": 0.00017, "id": 3, "local_plan": null, "location": "PC Room 5", "position": [-21.0, 18.0, -1.57], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}, {"avg_speed": 0.15, "battery_charge": 0.35000000000000003, "battery_discharge_rate": 0.00018, "id": 4, "local_plan": null, "location": "IC Room 2", "position": [-38.0, 21.5, 0.0], "skills": ["approach_person", "approach_robot", "authenticate_person", "deposit", "navigation", "pick_up"]}]
NURSES_CONFIG=[{"location": "PC Room 3", "position": [-29.5, 19.0, -1.57]}]
218.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.95;y=16.34;yaw=-1.51
218.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.95;y=16.34;yaw=-1.51
218.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.01;y=18.00;yaw=-1.54
218.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.01;y=18.00;yaw=-1.54
218.75,[debug],turtlebot5,simulation,robot-pose,x=-38.02;y=21.48;yaw=0.03
218.75,[debug],turtlebot5,simulation,robot-pose,x=-38.02;y=21.48;yaw=0.03
233.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.88;y=18.79;yaw=3.01
233.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.88;y=18.79;yaw=3.01
233.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.96;y=16.34;yaw=-1.47
233.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
233.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.96;y=16.34;yaw=-1.47
233.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
233.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.01;y=18.00;yaw=-1.54
233.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.01;y=18.00;yaw=-1.54
233.75,[debug],turtlebot5,simulation,robot-pose,x=-38.03;y=21.49;yaw=0.03
233.75,[debug],turtlebot5,simulation,robot-pose,x=-38.03;y=21.49;yaw=0.03
248.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.88;y=18.79;yaw=3.01
248.549999952,[debug],turtlebot1,simulation,robot-pose,x=-33.88;y=18.79;yaw=3.01
248.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.96;y=16.34;yaw=-1.42
248.716666698,[debug],turtlebot2,simulation,robot-pose,x=-28.96;y=16.34;yaw=-1.42
248.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
248.716666698,[debug],turtlebot3,simulation,robot-pose,x=-40.39;y=25.23;yaw=0.33
248.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.02;y=18.00;yaw=-1.54
248.733333349,[debug],turtlebot4,simulation,robot-pose,x=-21.02;y=18.00;yaw=-1.54
